name,County,SUB_COUNTY,Ward,long,lat,county
KIROPKET,Nandi,Emgwen,Kapsabet,35.09116,0.16764,Nandi
KISABEI,Nandi,Chesumei,Kaptel/ Kamoiywo,35.095482,0.358491,Nandi
KIUTANY,Nandi,Chesumei,Kaptel/ Kamoiywo,35.04029,0.32574,Nandi
KOIBEM,Nandi,Emgwen,Chepkumia,34.94221,0.16002,Nandi
KOMBE,Nandi,Chesumei,Kaptel/ Kamoiywo,35.04686,0.26976,Nandi
KOMBE AIC ACADEMY,Nandi,Chesumei,Kaptel/ Kamoiywo,35.0372,0.26964,Nandi
AIC KOSIRAI ACADEMY,Nandi,Chesumei,Kosirai,35.13626,0.28373,Nandi
LUTIET,Nandi,Emgwen,Kilibwoni,35.24057,0.2769,Nandi
MASABA PRIMARY SCHOOL,Nandi,Chesumei,Chemundu/ Kapng'etuny,35.11578,0.24799,Nandi
MBERIA TOLELTANY,Nandi,Emgwen,Kilibwoni,35.21804,0.21227,Nandi
MESWO,Nandi,Emgwen,Kapsabet,35.11921,0.17206,Nandi
MOGOIYWO HILL,Nandi,Emgwen,Chepkumia,34.92216,0.14088,Nandi
MOKWO,Nandi,Emgwen,Kapkangani,34.93347,0.1924,Nandi
MOMBOR,Nandi,Emgwen,Kapkangani,34.95751,0.1806,Nandi
MOSOBECHO,Nandi,Emgwen,Kapsabet,35.10538,0.18124,Nandi
MUGUNYA,Nandi,Emgwen,Kilibwoni,35.11889,0.14353,Nandi
MWEIN,Nandi,Chesumei,Kiptuiya,35.01386,0.21543,Nandi
NAMGOI,Nandi,Chesumei,Chemundu/ Kapng'etuny,35.11807,0.20575,Nandi
NANDI PRIMARY,Nandi,Chesumei,Chemundu/ Kapng'etuny,35.10529,0.20968,Nandi
NDAPTABWA,Nandi,Chesumei,Kosirai,35.14692,0.30539,Nandi
NDUBENETI,Nandi,Emgwen,Kilibwoni,35.23701,0.29503,Nandi
NGATATIA,Nandi,Chesumei,Kaptel/ Kamoiywo,35.01957,0.29343,Nandi
NGEREK,Nandi,Emgwen,Chepkumia,34.95366,0.10361,Nandi
NGOMWO,Nandi,Emgwen,Kilibwoni,35.1927,0.18134,Nandi
SACHANGWAN,Nandi,Chesumei,Kaptel/ Kamoiywo,35.07861,0.33001,Nandi
SAMOO,Nandi,Chesumei,Chemundu/ Kapng'etuny,35.05449,0.22938,Nandi
SANIAK,Nandi,Chesumei,Kaptel/ Kamoiywo,35.08043,0.33983,Nandi
SASIMON  ADC  PRIMARY SCHOOL,Nandi,Emgwen,Kapkangani,34.974246,0.220627,Nandi
SEGUT,Nandi,Chesumei,Kosirai,35.13327,0.25523,Nandi
SENETWO,Nandi,Emgwen,Chepkumia,35.259624,-0.026613,Nandi
SIKSIKET,Nandi,Chesumei,Kiptuiya,35.390174,-0.00762,Nandi
SIMOTWET,Nandi,Chesumei,Kaptel/ Kamoiywo,35.104537,0.321048,Nandi
SIMTERET,Nandi,Emgwen,Kapsabet,35.06718,0.15678,Nandi
SINENDO,Nandi,Emgwen,Kilibwoni,35.26911,0.25688,Nandi
SIRONOI SDA,Nandi,Chesumei,Kaptel/ Kamoiywo,35.09535,0.30793,Nandi
SIRWA YALA,Nandi,Emgwen,Kapkangani,34.93497,0.17752,Nandi
SONGOLIET,Nandi,Emgwen,Kilibwoni,35.2596,0.23825,Nandi
ST EMMANUEL KAPKOIMET,Nandi,Chesumei,Kaptel/ Kamoiywo,35.05824,0.2811,Nandi
ST JOHNS KIPTAMUK,Nandi,Emgwen,Kilibwoni,35.15807,0.17023,Nandi
ST JOSEPHS KIPTAREI,Nandi,Emgwen,Kapsabet,35.087245,0.157362,Nandi
ST MARYS SUGUT,Nandi,Emgwen,Kapsabet,35.13969,0.16761,Nandi
ST PATRICKS  CHEPSONOI,Nandi,Emgwen,Kapkangani,34.94285,0.19171,Nandi
ST PAULS ARWOS,Nandi,Emgwen,Kilibwoni,35.20045,0.20565,Nandi
ST PETERS`  ACADEMY CHEMAMUL,Nandi,Chesumei,Kosirai,35.135487,0.289923,Nandi
ST PHILIPS KAMATARGUI,Nandi,Emgwen,Kapsabet,35.11141,0.19886,Nandi
ST ROBERTS ARWOS,Nandi,Emgwen,Kilibwoni,35.18852,0.20734,Nandi
ST STEPHEN KAPKURUNJO,Nandi,Chesumei,Kaptel/ Kamoiywo,35.02839,0.2636,Nandi
ST. THOMAS KAPKAGAON,Nandi,Emgwen,Kilibwoni,35.00353,0.43202,Nandi
TALAI,Nandi,Chesumei,Kaptel/ Kamoiywo,35.04904,0.33595,Nandi
TAMBOIYO,Nandi,Chesumei,Kaptel/ Kamoiywo,35.09021,0.37304,Nandi
TANGATON,Nandi,Chesumei,Kaptel/ Kamoiywo,35.03392,0.29498,Nandi
TERIGE PRIMARY SCHOOL,Nandi,Emgwen,Kilibwoni,35.27682,0.2255,Nandi
TILALWA,Nandi,Chesumei,Chemundu/ Kapng'etuny,35.10154,0.23292,Nandi
TIRYO,Nandi,Emgwen,Kilibwoni,35.2024,0.19406,Nandi
TULOI,Nandi,Chesumei,Kiptuiya,35.01763,0.19509,Nandi
TULON,Nandi,Emgwen,Kilibwoni,35.20985,0.25456,Nandi
BARAKA,Nandi,Chesumei,Chemundu/ Kapng'etuny,35.07783,0.20185,Nandi
BARATON INTERNATIONAL SCHOOL,Nandi,Chesumei,Chemundu/ Kapng'etuny,35.081655,0.257776,Nandi
BERUR ACADEMY,Nandi,Chesumei,Chemundu/ Kapng'etuny,35.05452,0.21843,Nandi
BUSARA HILLS VIEW KAPSABET,Nandi,Emgwen,Kapsabet,35.11957,0.19417,Nandi
CENTRAL ACADEMY - CHEMUSWA,Nandi,Chesumei,Kaptel/ Kamoiywo,35.11642,0.34307,Nandi
CHEMARMAR ACADEMY,Nandi,Chesumei,Kiptuiya,34.99651,0.19045,Nandi
CHESUMEI ACADEMY,Nandi,Emgwen,Chepkumia,34.9407,0.13805,Nandi
CHRIST THE KING,Nandi,Emgwen,Kapkangani,34.94658,0.18704,Nandi
FR KUHN GIRLS,Nandi,Chesumei,Kosirai,35.13115,0.23708,Nandi
KAPSABET HIGHLANDS,Nandi,Chesumei,Kosirai,35.141165,0.231335,Nandi
KAPSABET SDA,Nandi,Emgwen,Kapsabet,35.099551,0.197748,Nandi
KARO,Nandi,Chesumei,Kosirai,35.15293,0.29986,Nandi
KIPCHABO EITE,Nandi,Chesumei,Kaptel/ Kamoiywo,35.03975,0.25447,Nandi
MARCLE ACADEMY,Nandi,Emgwen,Kapsabet,35.12966,0.20892,Nandi
PRECIOUS HILL SIDE ACADEMY,Nandi,Chesumei,Kiptuiya,34.98686,0.18849,Nandi
ROSEVE EDUCATIONAL CENTRE,Nandi,Chesumei,Chemundu/ Kapng'etuny,35.12635,0.21099,Nandi
ROXY KAPSABET,Nandi,Emgwen,Kapsabet,35.09673,0.20217,Nandi
STEWARDS LIGHTS SCHOOLS,Nandi,Emgwen,Kapkangani,34.93154,0.17687,Nandi
SUMBEIYWO EDUCATIONAL CENTRE,Nandi,Chesumei,Chemundu/ Kapng'etuny,35.06746,0.23614,Nandi
ACK CHEPTINGTING,Nandi,Nandi Hills,Ol'lessos,35.268444,0.189576,Nandi
BARASENDU,Nandi,Tinderet,Kapsimotwo,35.123141,0.056149,Nandi
CHEBARUS,Nandi,Nandi Hills,Nandi Hills,35.184823,0.063445,Nandi
CHEMARTIM,Nandi,Nandi Hills,Chepkunyuk,35.267884,0.086398,Nandi
CHEMATICH,Nandi,Tinderet,Kapsimotwo,35.158456,0.049043,Nandi
CHEMOMI,Nandi,Nandi Hills,Chepkunyuk,35.13557,0.12939,Nandi
CHEPKUNYUK,Nandi,Nandi Hills,Chepkunyuk,35.222532,0.154584,Nandi
CHEPLELACHBEI,Nandi,Nandi Hills,Ol'lessos,35.266566,0.17783,Nandi
CHEPNGETUNY,Nandi,Nandi Hills,Ol'lessos,35.291143,0.178026,Nandi
CHEPSIRE,Nandi,Tinderet,Kapsimotwo,35.101677,0.034451,Nandi
CHEPTABACH,Nandi,Nandi Hills,Chepkunyuk,35.265711,0.067223,Nandi
CHEPTILIL,Nandi,Tinderet,Kapsimotwo,35.139214,0.051633,Nandi
CHEPTUINGENY,Nandi,Nandi Hills,Ol'lessos,35.298571,0.196031,Nandi
CHOIMIM,Nandi,Nandi Hills,Chepkunyuk,35.192564,0.192564,Nandi
E P K SOKOT,Nandi,Nandi Hills,Chepkunyuk,35.237135,0.137159,Nandi
KABOSWA,Nandi,Nandi Hills,Chepkunyuk,35.225384,0.115208,Nandi
KAMKONG,Nandi,Tinderet,Kapsimotwo,35.126909,0.07348,Nandi
KAPCHORUA,Nandi,Nandi Hills,Kapchorua,35.276234,0.098741,Nandi
KAPCHURIAI,Nandi,Nandi Hills,Chepkunyuk,35.212495,0.156971,Nandi
KAPKEMBUR,Nandi,Nandi Hills,Chepkunyuk,35.213565,0.079899,Nandi
KAPLELMET,Nandi,Nandi Hills,Nandi Hills,35.174272,0.085388,Nandi
KAPNYEMIS,Nandi,Nandi Hills,Ol'lessos,35.357778,0.206281,Nandi
KAPSEAN,Nandi,Nandi Hills,Chepkunyuk,35.121385,0.095214,Nandi
KAPSIMATWO PREPARATORY,Nandi,Tinderet,Kapsimotwo,35.154109,0.07381,Nandi
KAPTIEN,Nandi,Nandi Hills,Nandi Hills,35.193773,0.150457,Nandi
KAPUTI,Nandi,Nandi Hills,Chepkunyuk,35.260821,0.133742,Nandi
KEBEN,Nandi,Nandi Hills,Ol'lessos,35.331662,0.15352,Nandi
KETENG,Nandi,Nandi Hills,Nandi Hills,35.163213,0.081484,Nandi
KHARTOUM,Nandi,Nandi Hills,Chepkunyuk,35.230718,0.120487,Nandi
KIBABET,Nandi,Nandi Hills,Chepkunyuk,35.283467,0.143622,Nandi
KIBWARI,Nandi,Tinderet,Kapsimotwo,35.147201,0.074842,Nandi
KIMOLONIK,Nandi,Nandi Hills,Nandi Hills,35.179338,0.07401,Nandi
KIPCHAMO,Nandi,Nandi Hills,Chepkunyuk,35.233614,0.090513,Nandi
KIPKEIBON TEA,Nandi,Nandi Hills,Chepkunyuk,35.215736,0.128254,Nandi
KIPKEIGEI,Nandi,Nandi Hills,Chepkunyuk,35.249431,0.15092,Nandi
KIPKIMBA,Nandi,Nandi Hills,Nandi Hills,35.194264,0.080393,Nandi
KIPKOIMET,Nandi,Nandi Hills,Chepkunyuk,35.253228,0.108959,Nandi
KIPKOROM,Nandi,Nandi Hills,Kapchorua,35.299176,0.080729,Nandi
KIPKOROR,Nandi,Nandi Hills,Chepkunyuk,35.256778,0.164684,Nandi
KIPSAMO,Nandi,Nandi Hills,Nandi Hills,35.167855,0.119924,Nandi
KIPSEBWO,Nandi,Nandi Hills,Nandi Hills,35.168984,0.140212,Nandi
KIPSITOI TEA,Nandi,Nandi Hills,Nandi Hills,35.133922,0.105651,Nandi
KOGAMEI,Nandi,Nandi Hills,Chepkunyuk,35.217884,0.168652,Nandi
KOILOT,Nandi,Nandi Hills,Ol'lessos,35.312309,0.179028,Nandi
KOISAGAT,Nandi,Nandi Hills,Chepkunyuk,35.275596,0.092637,Nandi
KOSOIYWO,Nandi,Nandi Hills,Nandi Hills,35.159682,0.128406,Nandi
LELWAK PRIMARY,Nandi,Nandi Hills,Ol'lessos,35.241889,0.18222,Nandi
LENGUBEI PRIMARY,Nandi,Nandi Hills,Chepkunyuk,35.239577,0.165262,Nandi
LOLDUGA,Nandi,Nandi Hills,Ol'lessos,35.31913,0.206866,Nandi
MATEMA,Nandi,Tinderet,Kapsimotwo,35.165913,0.062883,Nandi
MOGOBICH,Nandi,Nandi Hills,Kapchorua,35.305827,0.141481,Nandi
MOKONG PRIMARY,Nandi,Nandi Hills,Nandi Hills,35.204308,0.13234,Nandi
MOSINE,Nandi,Nandi Hills,Nandi Hills,35.152513,0.105105,Nandi
NANDI HILLS,Nandi,Nandi Hills,Nandi Hills,35.200932,0.110807,Nandi
NANDI HILLS TOWNSHIP,Nandi,Nandi Hills,Nandi Hills,35.185318,0.110879,Nandi
NDUBUSAT,Nandi,Nandi Hills,Chepkunyuk,35.229,0.142789,Nandi
NDUROTO,Nandi,Nandi Hills,Chepkunyuk,35.229737,0.179568,Nandi
NDURURO,Nandi,Nandi Hills,Ol'lessos,35.335636,0.166599,Nandi
OGIRGIR PRIMARY SCHOOL,Nandi,Nandi Hills,Ol'lessos,35.288955,0.160359,Nandi
OLLESSOS PRIMARY,Nandi,Nandi Hills,Ol'lessos,35.283579,0.205384,Nandi
SAVANI,Nandi,Tinderet,Kapsimotwo,35.102741,0.055395,Nandi
SEPTON,Nandi,Nandi Hills,Chepkunyuk,35.214051,0.104813,Nandi
SERENGONIK,Nandi,Nandi Hills,Kapchorua,35.32746,0.12741,Nandi
SIMBI PRIMARY,Nandi,Nandi Hills,Chepkunyuk,35.251915,0.199207,Nandi
SINENDET,Nandi,Nandi Hills,Nandi Hills,35.162386,0.113319,Nandi
SIRET,Nandi,Tinderet,Kapsimotwo,35.23583,0.072796,Nandi
SIRWA,Nandi,Nandi Hills,Kapchorua,35.303822,0.10692,Nandi
SIWO PRIMARY,Nandi,Nandi Hills,Chepkunyuk,35.214917,0.182737,Nandi
SOCHOI PRIMARY,Nandi,Nandi Hills,Ol'lessos,35.344232,0.195453,Nandi
SOIYET PRIMARY,Nandi,Nandi Hills,Nandi Hills,35.148857,0.087113,Nandi
S.T LUDOVICO OLDOLDOL PRIMARY,Nandi,Nandi Hills,Chepkunyuk,35.226579,0.195684,Nandi
ST. MARKS LOLKIRENY,Nandi,Nandi Hills,Ol'lessos,35.310158,0.158407,Nandi
ST. STEPHEN CHEBILAT PRIMARY,Nandi,Nandi Hills,Chepkunyuk,35.213883,0.188018,Nandi
TABOIYAT PRIMARY,Nandi,Nandi Hills,Chepkunyuk,35.219221,0.087214,Nandi
TAITO  PRIMARY,Nandi,Nandi Hills,Nandi Hills,35.18337,0.120843,Nandi
TEMSO PRIMARY,Nandi,Tinderet,Kapsimotwo,35.238001,0.055518,Nandi
TIGITYO,Nandi,Nandi Hills,Chepkunyuk,35.236653,0.20142,Nandi
TIMOBO,Nandi,Nandi Hills,Kapchorua,35.305009,0.090513,Nandi
AIC SOCHOI ACADEMY,Nandi,Nandi Hills,Ol'lessos,35.354681,0.189392,Nandi
GEORGE MUTAI EDUCATIONAL CENTRE,Nandi,Nandi Hills,Nandi Hills,35.171453,0.097922,Nandi
HOLY FAMILY,Nandi,Nandi Hills,Ol'lessos,35.310503,0.211273,Nandi
KIPRIRIA HILLS ACADEMY,Nandi,Nandi Hills,Nandi Hills,35.180858,0.098928,Nandi
LESSOS EDUCATIONAL CENTRE,Nandi,Nandi Hills,Ol'lessos,35.2962,0.210247,Nandi
NANDI HILLS HIGHVIEW SCHOOL,Nandi,Nandi Hills,Nandi Hills,35.184544,0.103588,Nandi
OUR LADY OF PEACE ACADEMY,Nandi,Nandi Hills,Nandi Hills,35.184895,0.106787,Nandi
ST JOHNS ACADEMY KOILOT,Nandi,Nandi Hills,Ol'lessos,35.310557,0.179621,Nandi
ST.  RAPHAEL TAITO ACADEMY,Nandi,Nandi Hills,Chepkunyuk,35.16603,0.42372,Nandi
ST THERESA`S NDUROTO SCHOOL,Nandi,Nandi Hills,Chepkunyuk,35.234207,0.181716,Nandi
AIC KABIYET BOYS PRIMARY,Nandi,Mosop,Kabiyet,35.167673,0.317177,Nandi
ALL SAINTS KEBULONIK ACACDEMY,Nandi,Mosop,Sangalo/Kebulonik,35.04143,0.362504,Nandi
BAREKEIYWET,Nandi,Mosop,Kabisaga,35.11871,0.45049,Nandi
A.I.C. BIRIBIRIET,Nandi,Chesumei,Lelmoko/ Ngechek,35.16759,0.404361,Nandi
BISHOP KOGO CHEPTIL,Nandi,Mosop,Kabisaga,35.126,0.485,Nandi
BISHOP MUGE SCHOOL KAMOGOYWO,Nandi,Mosop,Kurgung/ Surungai,34.94997,0.4968,Nandi
BISHOP MUGE MEMMORIAL,Nandi,Mosop,Chepterwai,34.98968,0.48521,Nandi
CHELOIYO PRIMARY,Nandi,Mosop,Kabisaga,35.11556,0.36598,Nandi
CHEMNEGO,Nandi,Mosop,Sangalo/Kebulonik,34.95288,0.34397,Nandi
CHEMNOET,Nandi,Mosop,Ndalat,35.06421,0.47573,Nandi
CHEPKATET,Nandi,Mosop,Kabisaga,35.16522,0.42399,Nandi
CHEPKEMEL,Nandi,Mosop,Kipkaren,35.02744,0.54235,Nandi
A.I.C. CHEPKETEI,Nandi,Chesumei,Kosirai,35.119568,0.294602,Nandi
CHEPKIEP,Nandi,Mosop,Sangalo/Kebulonik,34.98932,0.39932,Nandi
CHEPKOIYO,Nandi,Mosop,Kabisaga,35.11048,0.40748,Nandi
CHEPNGABAI PRIMARY,Nandi,Mosop,Sangalo/Kebulonik,34.95485,0.30128,Nandi
CHEPNYOGOSON,Nandi,Mosop,Kurgung/ Surungai,34.98235,0.46026,Nandi
CHEPSAITA,Nandi,Mosop,Chepterwai,34.91833,0.54391,Nandi
CHEPTARIT,Nandi,Chesumei,Lelmoko/ Ngechek,35.16838,0.3238,Nandi
CHEPTERWAI PRIMARY SCHOOL,Nandi,Mosop,Chepterwai,34.93043,0.5263,Nandi
CHEPTIL,Nandi,Mosop,Kabisaga,35.1269,0.48483,Nandi
CHEPTONON,Nandi,Mosop,Chepterwai,34.95539,0.54446,Nandi
CHEPTUIYET,Nandi,Mosop,Kabiyet,35.09271,0.43233,Nandi
CHEPYAGORIS,Nandi,Mosop,Sangalo/Kebulonik,35.011336,0.366849,Nandi
CHEPYEWET,Nandi,Mosop,Sangalo/Kebulonik,35.00894,0.33688,Nandi
EISERO,Nandi,Mosop,Kabisaga,35.12755,0.43904,Nandi
FATHERS LELEI AND TOROR PRIMARY  SCHOOL,Nandi,Mosop,Kurgung/ Surungai,35.018608,0.410808,Nandi
ITIGO PRIMARY SCHOOL,Nandi,Chesumei,Lelmoko/ Ngechek,35.1573,0.35535,Nandi
KABIEMIT,Nandi,Mosop,Ndalat,35.06978,0.51144,Nandi
KABISAGA,Nandi,Mosop,Kabiyet,35.10091,0.44996,Nandi
KABIYET TOWNSHIP,Nandi,Mosop,Kabiyet,35.08503,0.40644,Nandi
KAIBOI,Nandi,Mosop,Kabiyet,35.02719,0.41172,Nandi
AIC KAIGAT,Nandi,Mosop,Ndalat,35.149019,0.489229,Nandi
KAKIPTUI,Nandi,Mosop,Kipkaren,35.05903,0.53593,Nandi
KALYET SEPTONOK,Nandi,Mosop,Sangalo/Kebulonik,35.01939,0.37795,Nandi
AIC KAMANYINYA,Nandi,Mosop,Kipkaren,35.00564,0.491851,Nandi
KAMASAI,Nandi,Mosop,Chepterwai,34.87954,0.54386,Nandi
AIC KAMBOGA PREPARATORY SCHOOL,Nandi,Mosop,Kipkaren,35.03564,0.46028,Nandi
ALL SAINTS KAMOIYWO PREPARATORY BOARDING SCHOOL,Nandi,Mosop,Kabisaga,35.04017,0.36559,Nandi
AIC KAMOTONG,Nandi,Mosop,Ndalat,35.12635,0.52739,Nandi
KAMULAT,Nandi,Mosop,Ndalat,35.13636,0.51852,Nandi
KAMUNGEI,Nandi,Mosop,Kurgung/ Surungai,34.9598,0.43601,Nandi
KAPCHEBOSEI,Nandi,Mosop,Chepterwai,34.86423,0.5423,Nandi
KAPKAGARON,Nandi,Mosop,Kabiyet,35.07714,0.45828,Nandi
KAPKATET,Nandi,Mosop,Ndalat,35.0913,0.49206,Nandi
KAPKERINGON,Nandi,Mosop,Kabisaga,35.11793,0.41885,Nandi
KAPKOIMUR,Nandi,Mosop,Chepterwai,34.96969,0.51847,Nandi
AIC KAPKONGONY,Nandi,Chesumei,Lelmoko/ Ngechek,35.2148,0.28683,Nandi
KAPKORIO,Nandi,Mosop,Kabisaga,35.11569,0.51129,Nandi
KAPNYEMISA,Nandi,Chesumei,Lelmoko/ Ngechek,35.19567,0.31292,Nandi
KAPSABAOT,Nandi,Mosop,Kurgung/ Surungai,34.94843,0.47225,Nandi
KAPSERTON,Nandi,Mosop,Kipkaren,35.01829,0.49534,Nandi
KAPSILE,Nandi,Chesumei,Lelmoko/ Ngechek,35.19438,0.3636,Nandi
KAPSOSIO,Nandi,Mosop,Chepterwai,34.98893,0.50981,Nandi
KAPTEBEE,Nandi,Mosop,Kipkaren,35.04979,0.5562,Nandi
AIC KAPTICH BOARDING PRIMARY,Nandi,Mosop,Kurgung/ Surungai,34.94816,0.45129,Nandi
KEBULONIK FULL PRIMARY,Nandi,Mosop,Sangalo/Kebulonik,35.03937,0.383424,Nandi
KEBULONIK PREPERATORY,Nandi,Mosop,Sangalo/Kebulonik,35.05384,0.37978,Nandi
KEBULWET,Nandi,Mosop,Kabisaga,35.10971,0.46307,Nandi
KETAM,Nandi,Mosop,Kabisaga,35.14349,0.41253,Nandi
KIBIGOBE,Nandi,Mosop,Sangalo/Kebulonik,35.02075,0.39364,Nandi
KIBOSWA,Nandi,Chesumei,Lelmoko/ Ngechek,35.1752,0.36224,Nandi
KIMNGOROR,Nandi,Mosop,Chepterwai,34.95773,0.49766,Nandi
KIMOLWET,Nandi,Mosop,Kabiyet,35.10889,0.42912,Nandi
KIMONG,Nandi,Mosop,Kipkaren,35.02255,0.44939,Nandi
KIPCHUNU,Nandi,Chesumei,Lelmoko/ Ngechek,35.21927,0.28419,Nandi
KIPKAREN,Nandi,Mosop,Kipkaren,34.99739,0.52557,Nandi
KIPKAREN TOWNSHIP,Nandi,Mosop,Kipkaren,35.02965,0.50255,Nandi
KIPKOMBOT PRI,Nandi,Mosop,Kabiyet,35.03603,0.43042,Nandi
KIPKONGORWA,Nandi,Chesumei,Lelmoko/ Ngechek,35.13267,0.38029,Nandi
KIPSAMOITE,Nandi,Mosop,Sangalo/Kebulonik,34.99717,0.33065,Nandi
KIPSASURON,Nandi,Chesumei,Kosirai,35.17815,0.29197,Nandi
KIPTANGUS,Nandi,Mosop,Kurgung/ Surungai,34.98481,0.41883,Nandi
KOIBAN,Nandi,Mosop,Kurgung/ Surungai,34.9392,0.48362,Nandi
KOISOLIK,Nandi,Mosop,Kurgung/ Surungai,35.01256,0.42395,Nandi
KOKWET,Nandi,Chesumei,Kosirai,35.12677,0.31541,Nandi
KORMAET,Nandi,Mosop,Kabisaga,35.14888,0.4583,Nandi
KUGERONIOT,Nandi,Mosop,Sangalo/Kebulonik,35.04891,0.35177,Nandi
KUNGURWET,Nandi,Mosop,Kabiyet,35.04539,0.41344,Nandi
KURGUNG BASIC,Nandi,Mosop,Kurgung/ Surungai,34.98816,0.4469,Nandi
KURGUNG TOWNSHIP ACAD,Nandi,Mosop,Kurgung/ Surungai,34.98235,0.46026,Nandi
LABORET,Nandi,Mosop,Kipkaren,35.04681,0.50326,Nandi
AIC LABORET GIRLS,Nandi,Mosop,Kipkaren,35.04787,0.49943,Nandi
LELBOINET,Nandi,Chesumei,Lelmoko/ Ngechek,35.19445,0.29509,Nandi
LELAIBEI,Nandi,Mosop,Sangalo/Kebulonik,35.06438,0.36545,Nandi
LELECHWET,Nandi,Mosop,Sangalo/Kebulonik,35.06249,0.33104,Nandi
LELMOKWO,Nandi,Chesumei,Lelmoko/ Ngechek,35.15105,0.39345,Nandi
LELMOKWO ACAD.,Nandi,Chesumei,Lelmoko/ Ngechek,35.14938,0.39187,Nandi
LOLKERINGET,Nandi,Mosop,Kabiyet,35.05083,0.43571,Nandi
MALEL MOSORIOT COLLEGE,Nandi,Chesumei,Lelmoko/ Ngechek,35.17683,0.32066,Nandi
MOGOGET,Nandi,Chesumei,Lelmoko/ Ngechek,35.21772,0.31828,Nandi
MOSOP KIMONG BRD,Nandi,Mosop,Kabiyet,35.02349,0.43968,Nandi
MOSORIOT,Nandi,Chesumei,Kosirai,35.16732,0.29829,Nandi
MURUTO,Nandi,Mosop,Kabisaga,35.12862,0.40459,Nandi
MUTWOT,Nandi,Chesumei,Lelmoko/ Ngechek,35.195,0.345,Nandi
NDONYONGARIA,Nandi,Chesumei,Lelmoko/ Ngechek,35.1875,0.37893,Nandi
NDULELE,Nandi,Mosop,Kabiyet,35.06985,0.40743,Nandi
NDUROTO,Nandi,Chesumei,Lelmoko/ Ngechek,35.230386,0.176709,Nandi
NGARIET,Nandi,Mosop,Kipkaren,35.14929,0.53112,Nandi
NGECHEK,Nandi,Chesumei,Lelmoko/ Ngechek,35.20343,0.30382,Nandi
NGENYILEL,Nandi,Mosop,Kipkaren,34.99427,0.54176,Nandi
NGOROIN,Nandi,Mosop,Kurgung/ Surungai,34.98208,0.50174,Nandi
NGOROMOSIO,Nandi,Mosop,Sangalo/Kebulonik,34.941903,0.331816,Nandi
NYIGOON,Nandi,Mosop,Ndalat,35.11659,0.53172,Nandi
OLBUTENET,Nandi,Chesumei,Lelmoko/ Ngechek,35.23345,0.30085,Nandi
OLMAROROI,Nandi,Mosop,Kurgung/ Surungai,34.94552,0.45834,Nandi
PAG JERUSALEM,Nandi,Chesumei,Lelmoko/ Ngechek,35.19253,0.34069,Nandi
PHILIP BIWOTT,Nandi,Mosop,Kipkaren,35.04269,0.51351,Nandi
SANGALO,Nandi,Mosop,Sangalo/Kebulonik,35.02639,0.35377,Nandi
SANGALO TOWNSHIP,Nandi,Mosop,Sangalo/Kebulonik,35.04409,0.36531,Nandi
SARORA,Nandi,Mosop,Kipkaren,34.99763,0.46747,Nandi
SARU GAA,Nandi,Mosop,Kipkaren,34.99842,0.50635,Nandi
SEGEMIK,Nandi,Mosop,Sangalo/Kebulonik,35.01246,0.35553,Nandi
SETYOT,Nandi,Mosop,Kurgung/ Surungai,34.943556,0.490829,Nandi
SIGOT,Nandi,Mosop,Kabisaga,35.259003,-0.051976,Nandi
SINGILET,Nandi,Mosop,Chepterwai,34.9273,0.54982,Nandi
SINGORE,Nandi,Mosop,Kurgung/ Surungai,34.96063,0.4486,Nandi
SIRGOI ACAD,Nandi,Chesumei,Lelmoko/ Ngechek,35.162559,0.324648,Nandi
SOIMINING,Nandi,Mosop,Chepterwai,34.90259,0.54015,Nandi
SOIN,Nandi,Mosop,Chepterwai,34.96201,0.53206,Nandi
SOKYOT,Nandi,Mosop,Kipkaren,35.01392,0.54372,Nandi
ST ANDREW KAPNO,Nandi,Mosop,Kabisaga,35.14293,0.42453,Nandi
ST AUGUSTINE MURUTO B,Nandi,Mosop,Kabisaga,35.12739,0.40322,Nandi
ST FRANCIS KATANIN,Nandi,Mosop,Ndalat,35.107627,0.542914,Nandi
ST JOSEPHS ELITE,Nandi,Mosop,Kurgung/ Surungai,34.986173,0.414564,Nandi
ST JOSEPHS KAMASIA,Nandi,Mosop,Kabiyet,35.09083,0.46178,Nandi
ST JOSEPHS TUNGURURWET,Nandi,Chesumei,Lelmoko/ Ngechek,35.21702,0.30966,Nandi
ST LUKE MOGOIWET,Nandi,Chesumei,Lelmoko/ Ngechek,35.13671,0.39066,Nandi
ST LUKE PREPARATORY BIRIBIRIET,Nandi,Chesumei,Lelmoko/ Ngechek,35.17798,0.39238,Nandi
ST MARYS SOSIOT,Nandi,Mosop,Chepterwai,34.90065,0.52428,Nandi
ST MATHEWS SEPTONOK,Nandi,Mosop,Sangalo/Kebulonik,35.0222,0.37718,Nandi
ST PAULS KAPKECHUI,Nandi,Mosop,Kabisaga,35.13216,0.46735,Nandi
ST PETERS KAPKEBEN,Nandi,Mosop,Chepterwai,34.94439,0.52998,Nandi
ST THOMAS KAPKOROS,Nandi,Mosop,Kurgung/ Surungai,35.004343,0.42922,Nandi
SURUNGAI,Nandi,Mosop,Kurgung/ Surungai,34.97318,0.478,Nandi
TABOLWA PR,Nandi,Mosop,Sangalo/Kebulonik,34.96272,0.38859,Nandi
TANGARATWET,Nandi,Mosop,Chepterwai,34.95121,0.51944,Nandi
